ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20200601,13.1,13.39,13.08,13.32,13.0,0.32,2.4615,882960.55,1173619.006
000002.SZ,20200601,25.98,26.5,25.98,26.4,25.7,0.7,2.7237,779004.22,2049366.265
872808.BJ,20200601,25.0,25.2,24.2,24.8,25.2,-0.4,-1.5873,764.01,1897.346
000001.SZ,20200602,13.29,13.63,13.28,13.55,13.32,0.23,1.7267,883458.88,1194375.822
000002.SZ,20200602,26.37,27.26,26.3,27.24,26.4,0.84,3.1818,1020844.83,2738151.204
872808.BJ,20200602,24.4,24.4,23.8,23.8,24.8,-1.0,-4.0323,353.0,850.075
000001.SZ,20200603,13.64,13.88,13.5,13.54,13.55,-0.01,-0.0738,956803.08,1308782.294
000002.SZ,20200603,27.4,27.96,26.83,26.84,27.24,-0.4,-1.4684,927492.14,2538104.958
872808.BJ,20200603,23.8,23.8,23.0,23.0,23.8,-0.8,-3.3613,301.62,698.466
000001.SZ,20200604,13.53,13.64,13.41,13.57,13.54,0.03,0.2216,583066.33,788707.63
000002.SZ,20200604,27.02,27.13,26.31,26.73,26.84,-0.11,-0.4098,724555.79,1927951.771
872808.BJ,20200604,18.0,25.2,18.0,22.01,23.0,-0.99,-4.3043,505.0,1150.398
000001.SZ,20200605,13.6,13.62,13.43,13.59,13.57,0.02,0.1474,383026.9,517232.135
000002.SZ,20200605,26.65,26.72,26.19,26.41,26.73,-0.32,-1.1972,649400.73,1710519.995
872808.BJ,20200605,22.5,22.85,11.02,11.02,22.01,-10.99,-49.9318,1303.5,1624.557
000001.SZ,20200608,13.68,13.85,13.58,13.62,13.59,0.03,0.2208,585971.9,802115.792
000002.SZ,20200608,26.59,26.85,26.42,26.6,26.41,0.19,0.7194,709040.66,1887551.591
872808.BJ,20200608,22.02,22.04,22.02,22.04,11.02,11.02,100.0,100.0,220.37
000001.SZ,20200609,13.64,13.73,13.53,13.67,13.62,0.05,0.3671,474300.07,646895.834
000002.SZ,20200609,26.6,26.85,26.34,26.44,26.6,-0.16,-0.6015,730994.49,1935524.778
872808.BJ,20200609,23.9,23.9,22.0,23.8,22.04,1.76,7.9855,519.35,1217.628
000001.SZ,20200610,13.71,13.71,13.4,13.49,13.67,-0.18,-1.3168,580476.2,781995.749
000002.SZ,20200610,26.39,26.41,25.98,26.18,26.44,-0.26,-0.9834,829017.61,2166680.255
872808.BJ,20200610,23.8,23.8,22.7,23.0,23.8,-0.8,-3.3613,440.0,1009.61
872895.BJ,20200610,4.1,4.1,4.1,4.1,4.1,0.0,0.0,7.0,2.87
873152.BJ,20200610,4.19,4.19,4.19,4.19,3.2,0.99,30.9375,13.0,5.447
000001.SZ,20200611,13.38,13.39,13.0,13.08,13.49,-0.41,-3.0393,1349039.82,1774199.978
000002.SZ,20200611,26.11,26.21,25.82,25.9,26.18,-0.28,-1.0695,650467.72,1691584.981
872808.BJ,20200611,23.5,23.5,23.4,23.4,23.0,0.4,1.7391,117.0,274.513
000001.SZ,20200612,12.9,13.02,12.87,12.99,13.08,-0.09,-0.6881,1030550.57,1331618.728
000002.SZ,20200612,25.54,25.93,25.45,25.71,25.9,-0.19,-0.7336,578495.16,1489193.139
872808.BJ,20200612,23.97,23.97,23.8,23.81,23.4,0.41,1.7521,194.65,463.594
873152.BJ,20200612,4.0,4.0,4.0,4.0,4.19,-0.19,-4.5346,7.0,2.8
