ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20201102,17.65,18.05,17.33,17.63,17.75,-0.12,-0.6761,968452.77,1702741.437
000002.SZ,20201102,27.66,28.19,27.66,27.95,27.55,0.4,1.4519,826286.0,2312506.105
688488.SH,20201102,26.75,26.98,25.73,26.04,26.8,-0.76,-2.8358,15908.39,41562.061
688536.SH,20201102,298.9,319.88,293.2,314.97,294.59,20.38,6.9181,9233.37,283217.768
688550.SH,20201102,99.0,100.12,97.2,97.98,99.0,-1.02,-1.0303,4502.93,44260.641
688551.SH,20201102,39.8,41.01,38.34,40.9,39.3,1.6,4.0712,21218.15,84298.57
689009.SH,20201102,50.2,56.78,48.81,56.77,47.6,9.17,19.2647,271934.02,1428223.165
836433.BJ,20201102,6.62,6.67,6.46,6.58,6.66,-0.08,-1.2012,1802.16,1182.177
872808.BJ,20201102,45.0,48.8,43.55,48.8,47.87,0.93,1.9428,28.0,122.755
872925.BJ,20201102,16.5,16.5,16.5,16.5,17.25,-0.75,-4.3478,1.0,1.65
000001.SZ,20201103,17.71,18.34,17.7,17.96,17.63,0.33,1.8718,957868.63,1727488.481
000002.SZ,20201103,28.0,28.15,27.81,28.03,27.95,0.08,0.2862,617666.0,1728820.912
688488.SH,20201103,26.36,27.46,25.95,27.46,26.04,1.42,5.4531,12880.62,34468.378
688536.SH,20201103,318.0,332.0,315.21,323.0,314.97,8.03,2.5494,9603.22,312619.741
688550.SH,20201103,98.18,100.89,98.11,100.8,97.98,2.82,2.8781,4343.05,43462.312
688551.SH,20201103,41.25,42.83,40.8,42.16,40.9,1.26,3.0807,30135.42,125864.481
689009.SH,20201103,56.5,59.55,53.36,57.39,56.77,0.62,1.0921,251214.45,1409432.109
836433.BJ,20201103,6.51,6.61,6.51,6.58,6.58,0.0,0.0,3228.5,2113.758
872808.BJ,20201103,38.89,46.89,38.89,42.88,48.8,-5.92,-12.1311,6.0,26.465
873169.BJ,20201103,4.0,4.0,4.0,4.0,4.0,0.0,0.0,50.0,20.0
000001.SZ,20201104,18.35,18.48,17.96,18.32,17.96,0.36,2.0045,1247636.4,2275824.963
000002.SZ,20201104,28.05,28.25,27.9,28.16,28.03,0.13,0.4638,454991.8,1278442.837
688488.SH,20201104,27.39,27.5,26.72,27.09,27.46,-0.37,-1.3474,6034.73,16309.499
688536.SH,20201104,322.0,339.0,312.12,315.77,323.0,-7.23,-2.2384,11857.57,382054.278
688550.SH,20201104,101.51,103.48,100.6,100.85,100.8,0.05,0.0496,4107.37,41758.793
688551.SH,20201104,42.01,42.6,40.88,41.16,42.16,-1.0,-2.3719,19982.07,83356.874
689009.SH,20201104,57.45,57.8,51.9,54.4,57.39,-2.99,-5.21,208464.5,1138491.187
836433.BJ,20201104,6.58,6.6,6.5,6.57,6.58,-0.01,-0.152,1483.62,969.072
872808.BJ,20201104,44.99,44.99,41.23,41.23,42.88,-1.65,-3.8479,2.0,8.622
872925.BJ,20201104,18.5,18.5,18.5,18.5,16.5,2.0,12.1212,30.0,55.5
873169.BJ,20201104,4.0,4.0,4.0,4.0,4.0,0.0,0.0,50.0,20.0
000001.SZ,20201105,18.37,18.5,17.54,17.7,18.32,-0.62,-3.3843,1429469.44,2558562.453
000002.SZ,20201105,28.45,29.36,28.31,29.25,28.16,1.09,3.8707,1201195.94,3472076.596
688488.SH,20201105,27.78,27.88,26.94,27.28,27.09,0.19,0.7014,8351.28,22784.567
688536.SH,20201105,327.58,347.0,321.95,346.88,315.77,31.11,9.8521,13643.16,460337.952
688550.SH,20201105,103.9,103.9,100.85,102.2,100.85,1.35,1.3386,2983.79,30428.296
688551.SH,20201105,42.0,43.82,41.58,43.06,41.16,1.9,4.6161,32896.45,140513.792
689009.SH,20201105,55.95,65.28,54.6,61.0,54.4,6.6,12.1324,288435.07,1764146.58
836433.BJ,20201105,6.53,6.62,6.53,6.58,6.57,0.01,0.1522,1480.84,975.32
872808.BJ,20201105,44.99,44.99,44.98,44.98,41.23,3.75,9.0953,3.0,13.495
872925.BJ,20201105,19.4,19.4,19.4,19.4,18.5,0.9,4.8649,2.39,4.636
000001.SZ,20201106,17.71,17.75,17.22,17.64,17.7,-0.06,-0.339,848781.53,1486492.208
000002.SZ,20201106,29.34,29.57,29.03,29.46,29.25,0.21,0.7179,852880.66,2503004.841
688488.SH,20201106,27.26,27.28,26.53,26.96,27.28,-0.32,-1.173,7876.02,21199.855
688536.SH,20201106,343.5,356.8,338.8,347.0,346.88,0.12,0.0346,9474.56,329073.416
688550.SH,20201106,102.28,103.2,100.91,101.69,102.2,-0.51,-0.499,3007.06,30575.765
688551.SH,20201106,43.65,43.8,42.09,42.77,43.06,-0.29,-0.6735,22761.91,97277.914
689009.SH,20201106,59.8,68.6,59.48,68.6,61.0,7.6,12.459,231627.68,1462900.126
836433.BJ,20201106,6.6,6.6,6.53,6.59,6.58,0.01,0.152,993.36,651.93
872808.BJ,20201106,45.6,45.6,45.0,45.0,44.98,0.02,0.0445,7.79,35.175
000001.SZ,20201109,17.67,18.0,17.54,17.84,17.64,0.2,1.1338,951424.32,1688807.401
000002.SZ,20201109,29.72,29.86,29.19,29.57,29.46,0.11,0.3734,811185.42,2391656.949
688488.SH,20201109,27.23,27.93,27.0,27.8,26.96,0.84,3.1157,13926.37,38569.125
688536.SH,20201109,355.38,383.32,343.95,349.99,347.0,2.99,0.8617,21829.9,792424.494
688550.SH,20201109,101.61,105.33,101.61,105.1,101.69,3.41,3.3533,6558.44,68255.763
688551.SH,20201109,42.98,43.9,42.38,43.6,42.77,0.83,1.9406,25542.68,110445.037
689009.SH,20201109,70.5,71.68,63.5,68.04,68.6,-0.56,-0.8163,224941.34,1517927.746
836433.BJ,20201109,6.59,6.59,6.53,6.58,6.59,-0.01,-0.1517,3257.78,2138.698
872808.BJ,20201109,45.0,45.0,45.0,45.0,45.0,0.0,0.0,9.0,40.5
000001.SZ,20201110,18.0,18.5,17.93,18.11,17.84,0.27,1.5135,1021062.81,1854142.808
000002.SZ,20201110,29.7,30.11,29.2,29.33,29.57,-0.24,-0.8116,613770.6,1818191.026
688488.SH,20201110,27.81,28.74,27.81,28.02,27.8,0.22,0.7914,21771.02,61677.915
688536.SH,20201110,344.88,347.88,325.3,337.1,349.99,-12.89,-3.683,13834.61,464688.633
688550.SH,20201110,105.12,106.5,104.61,105.81,105.1,0.71,0.6755,6768.43,71492.091
688551.SH,20201110,43.4,43.4,41.8,41.96,43.6,-1.64,-3.7615,20449.49,86772.891
689009.SH,20201110,68.0,70.7,65.11,67.93,68.04,-0.11,-0.1617,159527.78,1089580.074
836419.BJ,20201110,21.0,21.0,21.0,21.0,22.0,-1.0,-4.5455,2.0,4.2
836433.BJ,20201110,6.54,6.59,6.45,6.47,6.58,-0.11,-1.6717,2626.29,1710.471
872808.BJ,20201110,44.66,44.66,44.66,44.66,45.0,-0.34,-0.7556,1.0,4.466
000001.SZ,20201111,18.2,18.3,17.6,17.81,18.11,-0.3,-1.6565,940130.07,1677811.478
000002.SZ,20201111,29.37,30.25,29.25,29.77,29.33,0.44,1.5002,885211.86,2642344.524
688488.SH,20201111,27.67,28.49,27.66,27.85,28.02,-0.17,-0.6067,14325.1,40228.879
688536.SH,20201111,335.8,345.98,323.23,323.89,337.1,-13.21,-3.9187,11218.89,373961.104
688550.SH,20201111,105.95,107.62,103.98,104.0,105.81,-1.81,-1.7106,5760.63,60831.828
688551.SH,20201111,41.8,42.35,40.5,40.53,41.96,-1.43,-3.408,17581.29,72457.355
