ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20210201,23.0,24.99,22.7,24.55,23.09,1.46,6.3231,1475239.3,3529556.986
000002.SZ,20210201,27.97,28.12,27.26,28.07,27.79,0.28,1.0076,886693.62,2456621.915
688488.SH,20210201,21.3,22.65,21.15,22.06,21.39,0.67,3.1323,15365.06,33680.825
688536.SH,20210201,492.09,511.11,485.0,497.8,494.6,3.2,0.647,3409.92,169843.098
688550.SH,20210201,79.28,81.5,79.28,81.2,80.05,1.15,1.4366,2839.7,22888.688
688551.SH,20210201,28.03,28.6,27.76,28.4,28.03,0.37,1.32,4176.91,11786.341
689009.SH,20210201,96.0,103.28,89.0,96.8,100.28,-3.48,-3.4703,55486.97,532966.597
836433.BJ,20210201,5.2,5.25,5.2,5.21,5.2,0.01,0.1923,349.07,182.221
836675.BJ,20210201,7.67,8.21,7.6,8.19,7.53,0.66,8.7649,13080.37,10527.582
872808.BJ,20210201,51.0,51.0,49.88,49.88,50.0,-0.12,-0.24,110.52,557.11
000001.SZ,20210202,23.38,24.1,22.91,23.28,24.55,-1.27,-5.1731,2416168.77,5679179.941
000002.SZ,20210202,28.19,28.48,27.96,28.34,28.07,0.27,0.9619,716108.37,2021288.07
688488.SH,20210202,22.06,22.35,21.78,22.23,22.06,0.17,0.7706,7897.76,17475.627
688536.SH,20210202,508.71,518.9,492.01,510.36,497.8,12.56,2.5231,4810.97,244154.288
688550.SH,20210202,81.01,82.28,80.83,80.96,81.2,-0.24,-0.2956,2487.66,20239.034
688551.SH,20210202,28.42,28.72,28.14,28.42,28.4,0.02,0.0704,3195.14,9082.419
689009.SH,20210202,97.51,105.2,97.51,104.94,96.8,8.14,8.4091,39608.0,405509.572
836422.BJ,20210202,7.96,7.96,7.96,7.96,4.0,3.96,99.0,1.0,0.796
836433.BJ,20210202,5.21,5.25,5.15,5.16,5.21,-0.05,-0.9597,1206.08,626.591
836675.BJ,20210202,8.15,8.47,8.15,8.4,8.19,0.21,2.5641,13202.92,11008.392
872808.BJ,20210202,50.05,50.05,49.97,49.97,49.88,0.09,0.1804,20.0,100.052
873169.BJ,20210202,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.8
000001.SZ,20210203,23.48,25.18,23.38,24.95,23.28,1.67,7.1735,1923271.59,4690176.486
000002.SZ,20210203,28.34,28.35,27.78,27.92,28.34,-0.42,-1.482,589610.04,1646692.738
688488.SH,20210203,22.05,22.33,21.6,21.6,22.23,-0.63,-2.834,9550.5,20995.294
688536.SH,20210203,511.0,518.35,493.0,493.7,510.36,-16.66,-3.2644,4250.24,214039.055
688550.SH,20210203,80.96,81.0,79.05,79.23,80.96,-1.73,-2.1369,2655.43,21129.173
688551.SH,20210203,28.42,28.42,27.21,27.55,28.42,-0.87,-3.0612,5232.68,14466.26
689009.SH,20210203,106.0,107.89,102.0,102.68,104.94,-2.26,-2.1536,28208.38,293903.575
836422.BJ,20210203,15.84,15.84,15.79,15.79,7.96,7.83,98.3668,8.0,12.647
836433.BJ,20210203,5.17,5.22,5.07,5.08,5.16,-0.08,-1.5504,1594.97,815.239
836675.BJ,20210203,8.43,8.63,8.36,8.47,8.4,0.07,0.8333,13860.06,11734.916
872808.BJ,20210203,49.7,49.99,49.3,49.3,49.97,-0.67,-1.3408,195.43,968.916
000001.SZ,20210204,24.18,25.24,24.04,24.6,24.95,-0.35,-1.4028,1255247.5,3084553.75
000002.SZ,20210204,27.89,28.35,27.43,27.89,27.92,-0.03,-0.1074,665574.3,1856062.457
688488.SH,20210204,21.6,21.89,20.0,20.56,21.6,-1.04,-4.8148,11072.75,23054.196
688536.SH,20210204,493.02,523.0,490.2,522.24,493.7,28.54,5.7808,6454.6,326910.992
688550.SH,20210204,79.33,79.78,77.01,77.32,79.23,-1.91,-2.4107,2967.11,23150.264
688551.SH,20210204,27.57,27.57,26.0,26.22,27.55,-1.33,-4.8276,5279.34,14025.323
689009.SH,20210204,100.5,104.3,95.1,95.88,102.68,-6.8,-6.6225,32881.6,327686.511
836422.BJ,20210204,16.88,16.88,16.88,16.88,15.79,1.09,6.9031,1.0,1.688
836433.BJ,20210204,5.08,5.09,4.91,4.95,5.08,-0.13,-2.5591,2372.78,1183.405
836675.BJ,20210204,8.4,8.99,8.36,8.96,8.47,0.49,5.7851,13474.64,11866.931
872808.BJ,20210204,48.68,49.5,48.68,49.5,49.3,0.2,0.4057,3.0,14.768
873527.BJ,20210204,7.98,7.98,7.98,7.98,6.0,1.98,33.0,1.0,0.798
000001.SZ,20210205,24.6,25.31,24.27,24.93,24.6,0.33,1.3415,1015575.59,2517804.159
000002.SZ,20210205,28.01,29.34,28.01,28.88,27.89,0.99,3.5497,1030260.92,2954837.147
688488.SH,20210205,20.52,21.19,20.1,20.1,20.56,-0.46,-2.2374,5871.28,12126.322
688536.SH,20210205,517.5,531.98,476.08,477.45,522.24,-44.79,-8.5765,7127.4,359922.493
688550.SH,20210205,77.33,77.96,76.61,76.61,77.32,-0.71,-0.9183,2883.84,22256.481
688551.SH,20210205,26.24,27.12,25.83,26.11,26.22,-0.11,-0.4195,3481.81,9204.984
689009.SH,20210205,95.96,97.8,89.59,90.8,95.88,-5.08,-5.2983,42205.61,392210.27
836419.BJ,20210205,14.0,14.13,14.0,14.08,14.89,-0.81,-5.4399,32.0,45.081
836433.BJ,20210205,4.96,4.99,4.92,4.93,4.95,-0.02,-0.404,876.84,433.158
836675.BJ,20210205,8.99,9.3,8.99,9.29,8.96,0.33,3.683,10936.16,10016.448
872808.BJ,20210205,49.03,49.35,49.03,49.3,49.5,-0.2,-0.404,63.79,314.474
000001.SZ,20210208,24.9,24.9,24.1,24.8,24.93,-0.13,-0.5215,1084264.67,2650948.251
000002.SZ,20210208,29.0,29.76,28.6,29.13,28.88,0.25,0.8657,832036.9,2428055.238
688488.SH,20210208,20.05,20.43,19.8,20.14,20.1,0.04,0.199,8219.04,16554.083
688536.SH,20210208,479.0,531.8,470.01,529.1,477.45,51.65,10.8179,6186.85,317801.749
688550.SH,20210208,76.6,76.92,75.33,75.76,76.61,-0.85,-1.1095,2576.56,19638.992
688551.SH,20210208,26.47,26.47,25.33,25.38,26.11,-0.73,-2.7959,4394.52,11273.887
689009.SH,20210208,91.0,94.5,87.05,91.98,90.8,1.18,1.2996,27050.89,245732.245
836419.BJ,20210208,13.5,13.5,13.5,13.5,14.08,-0.58,-4.1193,20.76,28.026
836433.BJ,20210208,4.91,4.99,4.91,4.95,4.93,0.02,0.4057,767.83,380.071
836675.BJ,20210208,9.28,9.53,8.25,8.38,9.29,-0.91,-9.7955,15053.47,13162.648
872808.BJ,20210208,49.5,49.51,49.5,49.51,49.3,0.21,0.426,24.0,118.804
000001.SZ,20210209,24.79,24.84,24.17,24.58,24.8,-0.22,-0.8871,942093.55,2302978.158
000002.SZ,20210209,28.99,29.07,28.54,28.75,29.13,-0.38,-1.3045,673567.66,1934330.496
688488.SH,20210209,20.15,21.1,20.14,21.0,20.14,0.86,4.2701,9499.17,19787.657
688536.SH,20210209,530.48,593.0,520.02,587.61,529.1,58.51,11.0584,5722.55,320392.03
688550.SH,20210209,76.8,76.8,75.7,76.3,75.76,0.54,0.7128,3347.99,25592.621
688551.SH,20210209,25.41,25.98,25.4,25.63,25.38,0.25,0.985,3920.65,10055.002
689009.SH,20210209,92.7,96.0,90.11,93.35,91.98,1.37,1.4895,33958.34,318144.951
836419.BJ,20210209,13.5,13.5,13.5,13.5,13.5,0.0,0.0,3.02,4.077
836433.BJ,20210209,4.92,4.97,4.92,4.96,4.95,0.01,0.202,898.54,445.07
836675.BJ,20210209,8.25,8.48,7.8,8.39,8.38,0.01,0.1193,10412.29,8401.563
872808.BJ,20210209,50.01,51.12,50.01,51.12,49.51,1.61,3.2519,423.2,2148.226
873169.BJ,20210209,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.8
000001.SZ,20210210,24.6,24.96,23.38,23.82,24.58,-0.76,-3.0919,1918867.1,4569741.959
000002.SZ,20210210,28.61,28.98,28.35,28.83,28.75,0.08,0.2783,652148.96,1874968.653
688488.SH,20210210,20.83,22.39,20.83,22.14,21.0,1.14,5.4286,13136.88,28816.624
688536.SH,20210210,585.45,593.12,561.55,593.0,587.61,5.39,0.9173,5187.27,300347.302
688550.SH,20210210,76.3,77.83,75.65,76.11,76.3,-0.19,-0.249,5432.78,41669.387
688551.SH,20210210,25.77,26.7,25.63,26.32,25.63,0.69,2.6922,4778.44,12541.069
689009.SH,20210210,93.92,98.88,91.57,97.87,93.35,4.52,4.842,31595.92,302052.832
836419.BJ,20210210,13.5,13.5,13.5,13.5,13.5,0.0,0.0,0.99,1.336
836433.BJ,20210210,4.97,5.07,4.97,5.06,4.96,0.1,2.0161,1253.12,632.421
836675.BJ,20210210,8.5,8.83,8.43,8.82,8.39,0.43,5.1251,5870.45,5121.094
872808.BJ,20210210,51.2,51.5,51.2,51.5,51.12,0.38,0.7433,191.18,982.865
873169.BJ,20210210,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,1.2
000001.SZ,20210218,24.0,24.55,23.48,24.3,23.82,0.48,2.0151,1505230.81,3619387.651
000002.SZ,20210218,28.95,30.13,28.95,30.01,28.83,1.18,4.093,996922.14,2956988.623
688488.SH,20210218,22.6,22.69,21.84,21.88,22.14,-0.26,-1.1743,9193.91,20434.763
688536.SH,20210218,593.0,600.01,571.8,584.22,593.0,-8.78,-1.4806,4050.66,236477.643
