ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20210802,17.64,18.14,17.18,18.01,17.69,0.32,1.8089,1159922.63,2056014.242
000002.SZ,20210802,20.6,21.18,20.1,20.9,20.66,0.24,1.1617,834802.63,1731493.149
688408.SH,20210802,268.0,270.52,230.59,250.0,268.0,-18.0,-6.7164,11404.38,280737.799
688418.SH,20210802,16.0,16.75,16.0,16.73,16.04,0.69,4.3017,26768.81,43961.743
688425.SH,20210802,5.3,5.55,5.28,5.52,5.32,0.2,3.7594,705623.1,384837.268
688456.SH,20210802,29.78,31.14,29.14,30.34,29.68,0.66,2.2237,25513.83,77797.196
688466.SH,20210802,20.54,21.2,20.38,21.08,20.73,0.35,1.6884,5036.18,10584.116
688468.SH,20210802,21.43,22.43,21.1,21.52,21.39,0.13,0.6078,42051.6,91212.502
688488.SH,20210802,20.04,20.46,19.91,20.16,20.04,0.12,0.5988,18086.32,36435.861
688536.SH,20210802,642.13,657.99,590.96,598.97,662.12,-63.15,-9.5375,7523.4,459514.281
688538.SH,20210802,3.66,3.74,3.66,3.72,3.67,0.05,1.3624,664930.5,246593.651
688550.SH,20210802,92.11,94.9,92.06,92.87,92.06,0.81,0.8799,4583.18,42561.407
688551.SH,20210802,75.31,79.49,72.51,74.35,74.78,-0.43,-0.575,20991.17,158041.099
688633.SH,20210802,57.5,59.13,57.0,58.0,57.38,0.62,1.0805,8000.49,46637.587
688636.SH,20210802,141.59,141.59,135.01,139.0,139.98,-0.98,-0.7001,5118.89,70601.757
688639.SH,20210802,56.22,58.6,54.8,57.43,56.78,0.65,1.1448,5571.11,31212.054
688655.SH,20210802,19.92,20.71,19.67,20.62,19.81,0.81,4.0888,46562.77,93918.803
688718.SH,20210802,42.75,49.3,41.88,44.38,39.0,5.38,13.7949,175245.92,787937.511
688768.SH,20210802,91.66,93.0,84.0,92.85,90.03,2.82,3.1323,23287.93,204735.281
689009.SH,20210802,67.66,68.14,66.02,67.29,68.4,-1.11,-1.6228,8929.34,60094.655
836433.BJ,20210802,11.35,11.35,11.08,11.13,11.35,-0.22,-1.9383,2768.48,3088.231
836675.BJ,20210802,12.12,12.6,11.79,12.3,12.23,0.07,0.5724,1315.06,1622.699
871396.BJ,20210802,9.88,10.25,9.86,10.14,10.14,0.0,0.0,82.91,82.458
872808.BJ,20210802,26.0,27.5,26.0,27.5,25.55,1.95,7.6321,3304.75,8868.022
873152.BJ,20210802,7.39,7.39,7.39,7.39,8.73,-1.34,-15.3494,5.0,3.695
873305.BJ,20210802,6.91,6.91,6.91,6.91,7.0,-0.09,-1.2857,1.0,0.691
000001.SZ,20210803,17.99,18.15,17.66,17.89,18.01,-0.12,-0.6663,896948.57,1609422.575
000002.SZ,20210803,20.91,21.23,20.79,20.88,20.9,-0.02,-0.0957,557736.52,1167380.578
688408.SH,20210803,240.03,247.56,212.0,214.8,250.0,-35.2,-14.08,11304.77,251515.728
688418.SH,20210803,16.73,17.12,16.5,16.74,16.73,0.01,0.0598,22251.2,37355.339
688425.SH,20210803,5.49,5.58,5.46,5.48,5.52,-0.04,-0.7246,538071.6,297071.472
688456.SH,20210803,30.09,31.3,30.09,30.46,30.34,0.12,0.3955,25272.59,77637.543
688466.SH,20210803,21.08,21.44,21.04,21.12,21.08,0.04,0.1898,6498.32,13821.641
688468.SH,20210803,21.16,22.75,21.15,22.75,21.52,1.23,5.7156,61057.76,135637.279
688488.SH,20210803,20.0,21.1,19.95,20.79,20.16,0.63,3.125,21677.68,44670.351
688536.SH,20210803,598.97,607.0,532.13,532.67,598.97,-66.3,-11.069,8464.94,475704.012
688538.SH,20210803,3.71,3.73,3.67,3.68,3.72,-0.04,-1.0753,553099.32,204458.168
688550.SH,20210803,93.28,93.28,91.62,92.0,92.87,-0.87,-0.9368,2908.68,26837.564
688551.SH,20210803,74.33,76.77,65.38,65.64,74.35,-8.71,-11.7149,20201.19,141071.112
688633.SH,20210803,58.2,58.9,55.87,56.39,58.0,-1.61,-2.7759,8300.2,47515.888
688636.SH,20210803,139.0,141.68,133.0,133.45,139.0,-5.55,-3.9928,4720.68,64438.446
688639.SH,20210803,57.43,61.49,56.93,59.24,57.43,1.81,3.1517,6209.6,37002.061
688655.SH,20210803,20.55,20.79,19.7,19.78,20.62,-0.84,-4.0737,35224.45,70956.943
688718.SH,20210803,43.12,43.44,38.35,39.6,44.38,-4.78,-10.7706,102948.42,413681.536
