ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20200401,12.86,13.13,12.82,12.89,12.8,0.09,0.7031,520836.04,676070.117
000002.SZ,20200401,26.45,26.96,26.25,26.63,25.65,0.98,3.8207,1074331.64,2866233.201
872925.BJ,20200401,14.21,14.21,14.21,14.21,14.21,0.0,0.0,56.0,79.576
000001.SZ,20200402,12.75,12.97,12.66,12.97,12.89,0.08,0.6206,518365.04,663197.628
000002.SZ,20200402,26.5,26.94,26.35,26.88,26.63,0.25,0.9388,663097.38,1768779.862
872925.BJ,20200402,14.21,14.21,14.21,14.21,14.21,0.0,0.0,40.0,56.84
000001.SZ,20200403,12.82,12.89,12.55,12.61,12.97,-0.36,-2.7756,825348.14,1047282.4
000002.SZ,20200403,26.75,27.18,26.6,26.77,26.88,-0.11,-0.4092,569452.8,1531608.324
872925.BJ,20200403,14.21,14.21,14.21,14.21,14.21,0.0,0.0,30.0,42.63
000001.SZ,20200407,12.89,12.94,12.81,12.88,12.61,0.27,2.1412,870313.71,1121200.115
000002.SZ,20200407,27.34,27.42,26.8,27.07,26.77,0.3,1.1207,671540.06,1817212.749
000001.SZ,20200408,12.88,12.92,12.72,12.78,12.88,-0.1,-0.7764,528716.14,676604.872
000002.SZ,20200408,26.9,27.25,26.75,26.96,27.07,-0.11,-0.4064,412513.95,1113086.185
872808.BJ,20200408,18.88,18.99,18.88,18.99,15.01,3.98,26.5157,6.0,11.383
000001.SZ,20200409,12.88,12.89,12.72,12.74,12.78,-0.04,-0.313,408553.77,522027.888
000002.SZ,20200409,27.1,27.16,26.6,26.69,26.96,-0.27,-1.0015,387262.54,1036553.091
872808.BJ,20200409,20.02,20.02,20.02,20.02,18.99,1.03,5.4239,20.0,40.04
872925.BJ,20200409,14.21,14.21,14.21,14.21,14.21,0.0,0.0,5.0,7.105
000001.SZ,20200410,12.76,12.98,12.65,12.79,12.74,0.05,0.3925,666674.95,853689.95
000002.SZ,20200410,26.84,27.34,26.59,26.88,26.69,0.19,0.7119,624603.22,1685555.121
872808.BJ,20200410,20.02,21.21,20.02,21.21,20.02,1.19,5.9441,65.0,131.86
872925.BJ,20200410,14.25,14.25,14.25,14.25,14.21,0.04,0.2815,11.0,15.675
000001.SZ,20200413,12.67,12.71,12.47,12.59,12.79,-0.2,-1.5637,446214.4,562008.05
000002.SZ,20200413,26.74,27.13,26.61,27.04,26.88,0.16,0.5952,432649.02,1167461.398
872808.BJ,20200413,24.0,24.5,24.0,24.5,21.21,3.29,15.5116,62.0,149.85
000001.SZ,20200414,12.65,12.86,12.57,12.86,12.59,0.27,2.1446,686086.87,874856.562
000002.SZ,20200414,27.1,27.75,27.02,27.35,27.04,0.31,1.1464,642418.68,1759852.283
872808.BJ,20200414,24.6,24.6,22.33,22.33,24.5,-2.17,-8.8571,19.0,46.513
000001.SZ,20200415,12.86,12.93,12.78,12.87,12.86,0.01,0.0778,656396.4,843649.273
000002.SZ,20200415,27.2,27.23,26.55,26.7,27.35,-0.65,-2.3766,703592.57,1885375.493
872808.BJ,20200415,21.68,21.68,21.68,21.68,22.33,-0.65,-2.9109,1.0,2.168
872925.BJ,20200415,14.25,14.25,14.25,14.25,14.25,0.0,0.0,1.0,1.425
000001.SZ,20200416,12.79,12.79,12.54,12.68,12.87,-0.19,-1.4763,789154.98,997623.816
000002.SZ,20200416,26.52,26.76,26.4,26.58,26.7,-0.12,-0.4494,502389.31,1333654.607
872925.BJ,20200416,14.3,14.3,14.3,14.3,14.25,0.05,0.3509,10.0,14.3
000001.SZ,20200417,12.77,13.04,12.65,12.89,12.68,0.21,1.6562,1331164.77,1713215.766
000002.SZ,20200417,26.78,27.03,26.55,26.72,26.58,0.14,0.5267,838133.22,2246148.609
872808.BJ,20200417,20.18,20.18,20.18,20.18,21.68,-1.5,-6.9188,1.0,2.018
872925.BJ,20200417,14.35,14.35,14.35,14.35,14.3,0.05,0.3497,10.0,14.35
000001.SZ,20200420,12.86,13.05,12.77,12.99,12.89,0.1,0.7758,818455.83,1058524.019
000002.SZ,20200420,26.78,26.81,26.05,26.58,26.72,-0.14,-0.524,850123.43,2239047.179
872808.BJ,20200420,20.12,20.6,20.12,20.6,20.18,0.42,2.0813,41.0,84.412
872925.BJ,20200420,14.35,14.35,14.35,14.35,14.35,0.0,0.0,10.0,14.35
000001.SZ,20200421,13.3,13.7,13.3,13.45,12.99,0.46,3.5412,2122448.34,2861879.086
000002.SZ,20200421,26.35,26.54,25.75,26.02,26.58,-0.56,-2.1068,790727.44,2057574.273
872895.BJ,20200421,3.5,3.5,3.5,3.5,,,,25.0,8.75
000001.SZ,20200422,13.37,13.42,13.16,13.23,13.45,-0.22,-1.6357,1032802.74,1368222.854
000002.SZ,20200422,25.82,26.16,25.66,26.13,26.02,0.11,0.4228,525407.08,1362087.684
872895.BJ,20200422,4.0,4.2,4.0,4.0,3.5,0.5,14.2857,41.0,16.56
000001.SZ,20200423,13.23,13.31,13.11,13.23,13.23,0.0,0.0,646989.63,855052.11
000002.SZ,20200423,26.19,26.25,25.9,26.0,26.13,-0.13,-0.4975,450519.46,1171993.133
872808.BJ,20200423,16.0,16.0,16.0,16.0,20.6,-4.6,-22.3301,1.0,1.6
872895.BJ,20200423,4.6,4.6,4.0,4.0,4.0,0.0,0.0,17.0,7.517
000001.SZ,20200424,13.17,13.28,13.11,13.24,13.23,0.01,0.0756,566001.61,747473.77
000002.SZ,20200424,25.95,25.96,25.53,25.68,26.0,-0.32,-1.2308,497940.03,1279394.254
872895.BJ,20200424,4.2,4.2,4.19,4.2,4.0,0.2,5.0,8.0,3.357
000001.SZ,20200427,13.3,13.64,13.25,13.5,13.24,0.26,1.9637,936829.9,1263809.737
000002.SZ,20200427,25.71,26.17,25.56,25.88,25.68,0.2,0.7788,710753.44,1840628.651
872895.BJ,20200427,4.1,4.1,4.1,4.1,4.2,-0.1,-2.381,8.0,3.28
000001.SZ,20200428,13.45,13.56,13.27,13.52,13.5,0.02,0.1481,771564.17,1038718.08
000002.SZ,20200428,26.15,26.5,25.77,26.39,25.88,0.51,1.9706,779427.03,2043120.536
000001.SZ,20200429,13.48,14.1,13.45,14.02,13.52,0.5,3.6982,1108722.39,1541638.203
000002.SZ,20200429,26.4,26.98,26.26,26.86,26.39,0.47,1.781,801688.34,2143185.644
872808.BJ,20200429,25.88,25.88,25.88,25.88,16.0,9.88,61.75,3.0,7.764
000001.SZ,20200430,14.02,14.32,13.88,13.93,14.02,-0.09,-0.6419,819540.43,1155968.238
000002.SZ,20200430,26.9,27.15,26.7,26.8,26.86,-0.06,-0.2234,696878.13,1875880.774
872808.BJ,20200430,15.0,15.0,15.0,15.0,25.88,-10.88,-42.0402,1.0,1.5
