ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20200910,15.32,15.48,15.2,15.34,15.21,0.13,0.8547,957092.39,1469402.768
000002.SZ,20200910,28.36,29.1,28.36,28.46,27.98,0.48,1.7155,954676.62,2741079.761
688488.SH,20200910,28.03,28.33,26.76,26.88,27.82,-0.94,-3.3789,23140.09,64069.01
836433.BJ,20200910,6.66,6.71,6.45,6.55,6.66,-0.11,-1.6517,2491.82,1642.065
872808.BJ,20200910,54.99,55.0,53.0,53.0,53.83,-0.83,-1.5419,27.0,144.019
873169.BJ,20200910,4.01,4.01,4.01,4.01,,,,85.0,34.085
000001.SZ,20200911,15.18,15.3,14.82,15.01,15.34,-0.33,-2.1512,954236.25,1431844.02
000002.SZ,20200911,28.46,28.46,27.9,28.0,28.46,-0.46,-1.6163,541108.37,1519932.745
688488.SH,20200911,26.71,27.97,26.63,27.86,26.88,0.98,3.6458,17312.86,47438.653
688550.SH,20200911,94.05,99.94,92.5,98.7,94.13,4.57,4.855,14818.69,143615.683
836433.BJ,20200911,6.5,6.65,6.5,6.6,6.55,0.05,0.7634,1355.64,885.135
872808.BJ,20200911,57.99,57.99,57.99,57.99,53.0,4.99,9.4151,1.0,5.799
000001.SZ,20200914,15.01,15.3,14.92,15.3,15.01,0.29,1.932,680251.05,1027508.108
000002.SZ,20200914,28.01,28.3,27.51,27.7,28.0,-0.3,-1.0714,588402.74,1630471.94
688488.SH,20200914,28.08,29.66,28.08,28.58,27.86,0.72,2.5844,22157.76,64193.573
688550.SH,20200914,98.02,100.8,97.75,98.68,98.7,-0.02,-0.0203,9939.59,98466.603
688551.SH,20200914,47.0,49.7,44.42,46.73,45.85,0.88,1.9193,62526.93,291152.997
836419.BJ,20200914,23.88,23.88,23.88,23.88,22.0,1.88,8.5455,1.0,2.388
836422.BJ,20200914,4.0,4.0,4.0,4.0,4.0,0.0,0.0,7.0,2.8
836433.BJ,20200914,6.63,6.74,6.63,6.68,6.6,0.08,1.2121,1471.1,981.457
872808.BJ,20200914,52.52,53.49,52.52,53.49,57.99,-4.5,-7.76,47.0,247.038
872925.BJ,20200914,23.0,23.0,23.0,23.0,21.9,1.1,5.0228,19.0,43.7
000001.SZ,20200915,15.2,15.48,15.15,15.35,15.3,0.05,0.3268,657132.67,1007999.044
000002.SZ,20200915,27.65,28.09,27.48,27.87,27.7,0.17,0.6137,584232.26,1625514.791
688488.SH,20200915,28.6,29.0,28.11,28.53,28.58,-0.05,-0.1749,9415.88,26925.811
688550.SH,20200915,99.48,101.0,96.85,99.3,98.68,0.62,0.6283,9098.5,90226.643
688551.SH,20200915,45.82,47.0,43.5,44.32,46.73,-2.41,-5.1573,47216.22,212311.868
836433.BJ,20200915,6.61,6.71,6.6,6.7,6.68,0.02,0.2994,1806.95,1201.187
872808.BJ,20200915,52.55,52.55,52.55,52.55,53.49,-0.94,-1.7573,20.0,105.1
000001.SZ,20200916,15.32,15.54,15.21,15.44,15.35,0.09,0.5863,722414.75,1114667.832
000002.SZ,20200916,27.92,28.38,27.66,28.19,27.87,0.32,1.1482,554701.46,1560700.433
688488.SH,20200916,28.8,28.8,27.74,28.03,28.53,-0.5,-1.7525,11855.38,33259.644
688550.SH,20200916,98.45,103.23,98.11,102.97,99.3,3.67,3.6959,10923.5,109461.924
688551.SH,20200916,45.0,46.56,44.3,44.83,44.32,0.51,1.1507,37616.73,169977.206
836433.BJ,20200916,6.65,6.68,6.62,6.66,6.7,-0.04,-0.597,566.56,377.104
872808.BJ,20200916,52.5,52.5,50.5,50.5,52.55,-2.05,-3.901,64.99,336.376
000001.SZ,20200917,15.54,15.72,15.4,15.57,15.44,0.13,0.842,988215.63,1543414.501
000002.SZ,20200917,28.21,28.43,27.95,28.06,28.19,-0.13,-0.4612,565622.54,1592888.069
688488.SH,20200917,28.03,30.69,27.57,29.95,28.03,1.92,6.8498,51609.93,153965.657
688550.SH,20200917,102.0,112.5,102.0,107.38,102.97,4.41,4.2828,24779.65,268189.145
688551.SH,20200917,44.83,52.39,44.04,47.62,44.83,2.79,6.2235,71866.45,341909.814
836433.BJ,20200917,6.66,6.69,6.6,6.66,6.66,0.0,0.0,604.06,401.303
872808.BJ,20200917,52.0,52.0,52.0,52.0,50.5,1.5,2.9703,1.0,5.2
000001.SZ,20200918,15.62,16.09,15.52,16.07,15.57,0.5,3.2113,1373193.3,2186759.087
000002.SZ,20200918,28.28,29.3,28.08,29.3,28.06,1.24,4.4191,1615105.5,4683407.502
688488.SH,20200918,29.95,30.88,29.5,30.2,29.95,0.25,0.8347,22193.26,66902.077
688550.SH,20200918,106.5,111.11,106.5,107.73,107.38,0.35,0.3259,9814.49,106331.092
688551.SH,20200918,47.63,49.29,46.26,46.85,47.62,-0.77,-1.617,47864.02,227654.52
836433.BJ,20200918,6.6,6.7,6.59,6.69,6.66,0.03,0.4505,1063.42,704.576
872808.BJ,20200918,51.98,51.98,50.5,50.5,52.0,-1.5,-2.8846,6.0,30.448
873169.BJ,20200918,5.02,5.02,5.02,5.02,4.01,1.01,25.187,1.0,0.502
000001.SZ,20200921,16.0,16.05,15.71,15.86,16.07,-0.21,-1.3068,896161.65,1418370.973
000002.SZ,20200921,29.29,29.56,29.04,29.14,29.3,-0.16,-0.5461,725102.47,2124799.243
688488.SH,20200921,30.18,31.0,29.9,30.39,30.2,0.19,0.6291,15650.93,47633.654
688536.SH,20200921,250.0,255.33,202.0,205.0,115.71,89.29,77.1671,135145.15,2989585.045
688550.SH,20200921,107.9,109.89,107.01,108.15,107.73,0.42,0.3899,6242.25,67728.21
688551.SH,20200921,47.0,47.34,44.08,44.44,46.85,-2.41,-5.1441,37370.73,169004.35
836433.BJ,20200921,6.63,6.85,6.63,6.7,6.69,0.01,0.1495,1126.98,754.325
872808.BJ,20200921,50.18,50.18,50.18,50.18,50.5,-0.32,-0.6337,5.99,30.057
000001.SZ,20200922,15.67,15.84,15.39,15.57,15.86,-0.29,-1.8285,867756.31,1354536.272
000002.SZ,20200922,28.96,29.38,28.7,28.96,29.14,-0.18,-0.6177,583742.38,1695439.445
688488.SH,20200922,30.05,31.18,30.0,30.45,30.39,0.06,0.1974,18373.24,56243.599
688536.SH,20200922,213.0,244.0,208.01,233.01,205.0,28.01,13.6634,84836.48,1889223.848
688550.SH,20200922,107.28,111.49,103.21,107.5,108.15,-0.65,-0.601,11461.32,122583.313
688551.SH,20200922,43.7,44.3,42.66,43.8,44.44,-0.64,-1.4401,33687.01,146468.164
836433.BJ,20200922,6.64,6.77,6.62,6.71,6.7,0.01,0.1493,1290.04,862.22
872808.BJ,20200922,54.42,54.42,54.42,54.42,50.18,4.24,8.4496,1.0,5.442
000001.SZ,20200923,15.59,15.83,15.51,15.63,15.57,0.06,0.3854,599200.47,939763.265
000002.SZ,20200923,29.1,29.2,28.55,28.7,28.96,-0.26,-0.8978,386288.56,1110921.939
688488.SH,20200923,30.45,31.6,30.13,31.17,30.45,0.72,2.3645,25476.52,79161.34
688536.SH,20200923,233.99,262.49,232.33,261.64,233.01,28.63,12.287,48512.55,1195458.368
688550.SH,20200923,108.24,112.0,107.22,110.02,107.5,2.52,2.3442,10990.11,120705.278
688551.SH,20200923,43.85,44.98,43.7,44.44,43.8,0.64,1.4612,22114.23,97959.737
836433.BJ,20200923,6.65,6.7,6.64,6.68,6.71,-0.03,-0.4471,467.15,311.621
000001.SZ,20200924,15.59,15.61,15.12,15.12,15.63,-0.51,-3.263,1061011.24,1623376.2
000002.SZ,20200924,28.57,28.65,27.98,28.1,28.7,-0.6,-2.0906,564596.47,1594343.353
688488.SH,20200924,31.17,31.17,29.88,30.03,31.17,-1.14,-3.6574,18413.48,56244.325
688536.SH,20200924,260.0,278.0,255.8,264.0,261.64,2.36,0.902,29963.66,795911.651
688550.SH,20200924,109.68,109.88,105.75,105.91,110.02,-4.11,-3.7357,6797.11,73236.995
688551.SH,20200924,44.3,44.3,42.21,42.58,44.44,-1.86,-4.1854,22605.39,97533.322
836433.BJ,20200924,6.66,6.66,6.42,6.42,6.68,-0.26,-3.8922,2579.09,1679.03
872808.BJ,20200924,51.0,51.0,48.99,48.99,54.42,-5.43,-9.9779,11.0,54.09
872925.BJ,20200924,23.0,23.0,23.0,23.0,23.0,0.0,0.0,1.0,2.3
000001.SZ,20200925,15.2,15.31,15.11,15.19,15.12,0.07,0.463,614087.0,933035.044
000002.SZ,20200925,28.01,28.35,27.4,27.62,28.1,-0.48,-1.7082,697229.81,1936770.307
688488.SH,20200925,30.05,30.27,29.05,29.32,30.03,-0.71,-2.3643,15444.11,45629.495
688536.SH,20200925,268.98,275.0,250.12,264.45,264.0,0.45,0.1705,30112.34,786625.652
688550.SH,20200925,107.21,110.58,105.0,108.98,105.91,3.07,2.8987,11215.39,122093.928
688551.SH,20200925,42.81,42.88,40.33,40.62,42.58,-1.96,-4.6031,21856.99,90658.618
836433.BJ,20200925,6.42,6.49,6.4,6.45,6.42,0.03,0.4673,1327.57,852.447
872808.BJ,20200925,48.9,49.3,48.9,49.3,48.99,0.31,0.6328,16.99,83.181
873169.BJ,20200925,4.0,4.0,4.0,4.0,5.02,-1.02,-20.3187,64.84,25.936
000001.SZ,20200928,15.19,15.37,14.98,15.31,15.19,0.12,0.79,612711.11,932800.766
000002.SZ,20200928,27.8,28.66,27.76,28.4,27.62,0.78,2.824,669627.73,1898828.553
688488.SH,20200928,29.05,29.47,28.3,28.44,29.32,-0.88,-3.0014,12027.86,34578.636
688536.SH,20200928,269.0,270.8,255.0,259.99,264.45,-4.46,-1.6865,23783.35,625254.864
688550.SH,20200928,108.9,109.79,104.5,106.0,108.98,-2.98,-2.7344,9552.62,101822.028
688551.SH,20200928,40.6,40.8,38.85,39.04,40.62,-1.58,-3.8897,15657.91,61938.366
836419.BJ,20200928,23.0,23.0,23.0,23.0,23.88,-0.88,-3.6851,50.0,115.0
836433.BJ,20200928,6.42,6.48,6.35,6.38,6.45,-0.07,-1.0853,1062.78,680.241
872808.BJ,20200928,49.0,49.0,46.22,46.22,49.3,-3.08,-6.2475,54.0,255.928
000001.SZ,20200929,15.39,15.41,14.76,14.8,15.31,-0.51,-3.3312,1182374.4,1766848.544
000002.SZ,20200929,28.43,28.77,28.29,28.29,28.4,-0.11,-0.3873,412967.07,1176463.958
688488.SH,20200929,28.59,29.15,28.59,28.7,28.44,0.26,0.9142,8762.88,25288.673
688536.SH,20200929,260.93,261.0,242.6,246.0,259.99,-13.99,-5.381,30361.0,770131.081
688550.SH,20200929,107.24,108.0,105.55,105.55,106.0,-0.45,-0.4245,3614.33,38524.073
688551.SH,20200929,39.12,39.88,38.75,38.9,39.04,-0.14,-0.3586,13642.43,53616.906
836433.BJ,20200929,6.36,6.47,6.36,6.41,6.38,0.03,0.4702,785.78,504.404
872808.BJ,20200929,45.0,45.0,44.0,44.0,46.22,-2.22,-4.8031,53.5,237.55
000001.SZ,20200930,14.8,15.27,14.8,15.17,14.8,0.37,2.5,1217064.82,1838547.595
000002.SZ,20200930,28.71,28.71,27.66,28.02,28.29,-0.27,-0.9544,489833.22,1378172.924
688488.SH,20200930,28.98,28.98,28.01,28.41,28.7,-0.29,-1.0105,9492.71,27109.941
688536.SH,20200930,245.9,262.5,241.0,254.0,246.0,8.0,3.252,21280.48,538313.133
688550.SH,20200930,105.64,106.8,101.38,101.67,105.55,-3.88,-3.676,6807.47,70371.557
688551.SH,20200930,38.91,39.4,38.55,38.55,38.9,-0.35,-0.8997,11176.37,43533.597
836433.BJ,20200930,6.38,6.49,6.38,6.47,6.41,0.06,0.936,592.48,382.484
872808.BJ,20200930,44.44,50.01,44.44,50.0,44.0,6.0,13.6364,145.08,684.447
