ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20201009,15.3,15.55,15.13,15.18,15.17,0.01,0.0659,900425.93,1376995.906
000002.SZ,20201009,28.05,28.29,27.74,28.03,28.02,0.01,0.0357,684345.85,1913388.242
688488.SH,20201009,28.98,29.3,28.72,29.09,28.41,0.68,2.3935,9054.84,26287.186
688536.SH,20201009,259.9,259.94,244.0,248.0,254.0,-6.0,-2.3622,18926.91,472566.998
688550.SH,20201009,102.86,109.85,102.0,107.73,101.67,6.06,5.9605,8240.42,87628.592
688551.SH,20201009,39.0,40.35,39.0,40.09,38.55,1.54,3.9948,15041.43,60016.092
836433.BJ,20201009,6.45,6.68,6.45,6.68,6.47,0.21,3.2457,1168.87,772.139
000001.SZ,20201012,15.22,16.05,15.21,15.9,15.18,0.72,4.7431,1591347.15,2509002.885
000002.SZ,20201012,28.16,28.59,28.05,28.31,28.03,0.28,0.9989,926244.6,2621595.757
688488.SH,20201012,29.34,30.45,29.12,30.21,29.09,1.12,3.8501,15260.79,45547.586
688536.SH,20201012,247.98,297.6,247.98,297.6,248.0,49.6,20.0,25239.98,706168.762
688550.SH,20201012,108.58,114.18,108.58,110.0,107.73,2.27,2.1071,12735.91,142304.743
688551.SH,20201012,40.55,41.66,40.15,41.02,40.09,0.93,2.3198,15899.06,65341.854
836433.BJ,20201012,6.7,6.87,6.7,6.87,6.68,0.19,2.8443,3821.58,2597.342
872808.BJ,20201012,52.0,52.0,51.99,52.0,50.0,2.0,4.0,50.0,259.99
873169.BJ,20201012,4.0,4.0,4.0,4.0,4.0,0.0,0.0,50.0,20.0
000001.SZ,20201013,15.9,16.11,15.77,16.06,15.9,0.16,1.0063,908819.48,1453986.337
000002.SZ,20201013,28.2,28.2,27.87,27.99,28.31,-0.32,-1.1303,588379.93,1644236.367
688488.SH,20201013,30.2,31.21,29.86,30.92,30.21,0.71,2.3502,19297.06,59519.834
688536.SH,20201013,311.0,323.5,299.03,309.0,297.6,11.4,3.8306,31867.59,991763.164
688550.SH,20201013,111.81,112.2,108.4,110.39,110.0,0.39,0.3545,5585.38,61405.977
688551.SH,20201013,41.03,41.99,40.9,41.28,41.02,0.26,0.6338,14931.2,61863.46
836433.BJ,20201013,6.89,7.04,6.87,7.03,6.87,0.16,2.329,4760.51,3311.754
000001.SZ,20201014,16.04,16.12,15.8,16.03,16.06,-0.03,-0.1868,662562.36,1057937.816
000002.SZ,20201014,27.85,28.0,27.65,27.78,27.99,-0.21,-0.7503,537838.77,1492204.334
688488.SH,20201014,30.88,30.97,29.99,29.99,30.92,-0.93,-3.0078,14670.93,44728.821
688536.SH,20201014,303.08,307.39,294.91,301.03,309.0,-7.97,-2.5793,17664.48,530177.218
688550.SH,20201014,110.81,111.47,108.41,109.4,110.39,-0.99,-0.8968,5840.16,64068.794
688551.SH,20201014,41.24,41.24,40.12,40.74,41.28,-0.54,-1.3081,15251.54,61882.029
836433.BJ,20201014,7.03,7.17,6.99,7.12,7.03,0.09,1.2802,7136.33,5067.853
872808.BJ,20201014,52.5,53.0,52.5,53.0,52.0,1.0,1.9231,47.0,248.1
000001.SZ,20201015,16.2,16.92,16.15,16.56,16.03,0.53,3.3063,1600062.32,2654379.585
000002.SZ,20201015,27.61,27.93,27.57,27.7,27.78,-0.08,-0.288,528975.37,1467258.909
