ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20200506,13.76,13.89,13.61,13.77,13.93,-0.16,-1.1486,1008998.02,1382727.481
000002.SZ,20200506,26.2,26.35,25.95,26.26,26.8,-0.54,-2.0149,923064.98,2409411.108
000001.SZ,20200507,13.76,13.76,13.6,13.69,13.77,-0.08,-0.581,662749.23,904349.531
000002.SZ,20200507,26.18,26.18,25.88,25.97,26.26,-0.29,-1.1043,573164.77,1489177.072
000001.SZ,20200508,13.76,14.02,13.68,13.95,13.69,0.26,1.8992,934781.7,1297924.588
000002.SZ,20200508,26.17,26.37,25.91,26.26,25.97,0.29,1.1167,913214.17,2386804.74
872808.BJ,20200508,13.5,13.5,13.5,13.5,15.0,-1.5,-10.0,1.0,1.35
000001.SZ,20200511,13.92,14.13,13.9,14.0,13.95,0.05,0.3584,612862.29,859156.594
000002.SZ,20200511,26.2,26.48,26.09,26.41,26.26,0.15,0.5712,795067.39,2094807.004
872808.BJ,20200511,27.0,27.0,27.0,27.0,13.5,13.5,100.0,3.0,8.1
000001.SZ,20200512,13.95,14.05,13.72,13.79,14.0,-0.21,-1.5,558511.14,772109.502
000002.SZ,20200512,26.34,26.38,25.83,25.93,26.41,-0.48,-1.8175,776057.74,2018276.575
872808.BJ,20200512,14.6,14.6,14.6,14.6,27.0,-12.4,-45.9259,80.0,116.8
000001.SZ,20200513,13.75,13.78,13.53,13.63,13.79,-0.16,-1.1603,640358.79,871062.043
000002.SZ,20200513,25.81,25.93,25.63,25.93,25.93,0.0,0.0,628098.62,1616500.583
872808.BJ,20200513,24.0,26.0,10.0,10.0,14.6,-4.6,-31.5068,540.0,600.2
000001.SZ,20200514,13.55,13.59,13.22,13.3,13.63,-0.33,-2.4211,944672.09,1259440.848
000002.SZ,20200514,25.81,25.83,25.45,25.49,25.93,-0.44,-1.6969,705512.16,1806027.105
872808.BJ,20200514,20.0,20.0,20.0,20.0,10.0,10.0,100.0,84.89,169.78
000001.SZ,20200515,13.39,13.43,13.14,13.23,13.3,-0.07,-0.5263,756794.47,1004313.267
000002.SZ,20200515,25.61,25.7,25.41,25.49,25.49,0.0,0.0,460155.55,1175647.112
872808.BJ,20200515,25.0,27.01,25.0,26.99,20.0,6.99,34.95,138.99,359.969
000001.SZ,20200518,13.2,13.34,13.12,13.2,13.23,-0.03,-0.2268,637208.57,843479.669
000002.SZ,20200518,25.83,26.38,25.8,26.21,25.49,0.72,2.8246,1385652.94,3627067.234
872808.BJ,20200518,27.0,27.0,27.0,27.0,26.99,0.01,0.0371,2.0,5.4
000001.SZ,20200519,13.41,13.45,13.27,13.36,13.2,0.16,1.2121,600368.64,801755.671
000002.SZ,20200519,26.48,26.5,26.03,26.13,26.21,-0.08,-0.3052,680786.93,1786477.037
872808.BJ,20200519,22.23,25.8,22.0,25.8,27.0,-1.2,-4.4444,57.0,128.658
873152.BJ,20200519,3.2,3.2,3.2,3.2,,,,250.0,80.0
000001.SZ,20200520,13.38,13.62,13.27,13.51,13.36,0.15,1.1228,690851.07,929928.885
000002.SZ,20200520,26.12,26.13,25.57,25.61,26.13,-0.52,-1.99,1105354.27,2837891.509
872808.BJ,20200520,26.01,26.01,22.0,22.0,25.8,-3.8,-14.7287,143.0,351.887
000001.SZ,20200521,13.52,13.57,13.36,13.4,13.51,-0.11,-0.8142,552312.0,742797.057
000002.SZ,20200521,25.69,25.74,25.5,25.58,25.61,-0.03,-0.1171,410363.2,1051460.938
872808.BJ,20200521,25.8,25.8,25.8,25.8,22.0,3.8,17.2727,2.0,5.16
000001.SZ,20200522,13.33,13.34,12.92,12.92,13.4,-0.48,-3.5821,856237.33,1119433.491
000002.SZ,20200522,25.51,25.54,25.14,25.16,25.58,-0.42,-1.6419,534241.67,1351549.738
872808.BJ,20200522,22.66,24.5,22.66,24.5,25.8,-1.3,-5.0388,64.0,149.44
000001.SZ,20200525,12.97,12.98,12.76,12.96,12.92,0.04,0.3096,410170.78,528769.352
000002.SZ,20200525,25.23,25.59,24.96,25.46,25.16,0.3,1.1924,512761.02,1300389.792
872808.BJ,20200525,23.15,24.32,22.8,23.05,24.5,-1.45,-5.9184,82.0,188.69
000001.SZ,20200526,13.02,13.07,12.94,13.04,12.96,0.08,0.6173,396212.4,515451.849
000002.SZ,20200526,25.58,25.86,25.44,25.83,25.46,0.37,1.4533,552781.67,1420430.418
872808.BJ,20200526,27.2,27.2,24.8,24.8,23.05,1.75,7.5922,127.0,315.68
000001.SZ,20200527,13.05,13.19,12.96,13.0,13.04,-0.04,-0.3067,482962.94,630305.864
000002.SZ,20200527,25.83,26.1,25.7,25.9,25.83,0.07,0.271,555244.2,1440584.203
872808.BJ,20200527,24.2,25.1,24.2,25.1,24.8,0.3,1.2097,259.99,650.574
872925.BJ,20200527,14.35,14.35,14.35,14.35,14.35,0.0,0.0,10.0,14.35
000001.SZ,20200528,12.87,13.18,12.81,13.07,12.78,0.29,2.2692,960760.31,1255226.999
000002.SZ,20200528,25.88,26.56,25.88,26.14,25.9,0.24,0.9266,709769.46,1863217.64
872808.BJ,20200528,25.09,25.3,25.09,25.3,25.1,0.2,0.7968,305.01,768.154
000001.SZ,20200529,13.01,13.04,12.92,13.0,13.07,-0.07,-0.5356,457808.22,594502.123
000002.SZ,20200529,26.12,26.12,25.7,25.7,26.14,-0.44,-1.6832,520783.5,1345961.672
872808.BJ,20200529,25.11,25.3,25.11,25.2,25.3,-0.1,-0.3953,214.99,543.658
